candidate_id,theme,query,document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,review_required,review_reasons,text_file,matched_text,context,candidate_status,reviewer_notes
cand_000029,evidence_and_qualification,reported,fbimichigan_voter_confirms_she_did_not_register_but_got_ballot_release_m_934137a1d722,3. MichiganVoterRegistrationInvestigation\FBIMichigan Voter Confirms She Did Not Register But Got Ballot RELEASE MARKED.pdf,934137a1d72245ceefad5d58d881d1972b0bc8b9c38e5c1a2eada7e1b1b04983,1,ocr,89.60887096774194,False,,page_text\fbimichigan_voter_confirms_she_did_not_register_but_got_ballot_release_m_934137a1d722\page_0001.txt,reported,"dian Complaint Form Date: 10/05/2021 Title:U NTOC2020 343j3aj02 Possible Election Fraud in Southfield, MI (DE) Case ID #: 56-DE-0 (U) ZERO FILE FOR ELECTION LAW MATTERS Synopsis: U DOCUMENT SYNOPSIS CREATED ON 10-05-2021 09:13 AM--SEE GUARDIAN 694326 DE FOR CURRENT ASSESSMENT DATA. On 12/08/2020, at 1:01 p.m. Eastern Time, date of birth Center and reported possible election fraud. po provided the following information: On 11/03/2020, an unknown subject (UNSUB) wearing a Biden shirt came to 7 home. The UNSUB addressed a name and offered to collect er absentee ballot. | told the she was not registered to vote. The UNSUB had a tablet with him and offered to register her to vote. declined and told the U",not_reviewed,
cand_000030,evidence_and_qualification,reported,fbimichigan_witness_interview_memo_pot_for_registrations_release_marked_7957e5b5bb14,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Pot For Registrations RELEASE MARKED.pdf,7957e5b5bb14a31ba27d82ff9edc251a35fb5e66697512be4a50ca901bec3c8b,1,ocr,87.0086455331412,False,,page_text\fbimichigan_witness_interview_memo_pot_for_registrations_release_marked_7957e5b5bb14\page_0001.txt,reported,"of birth (DOB) — cellular telephone ne identities oO We Interviewing Agents ana le Nature oO e interview, po provided the following information: In 2020, worked as a canvasser for an_organization that registered people to vote. did not sound familiar. heard about the canvassing job through her uncle. For each shift, wore a green and blue shirt and reported to an office on he office used to be an eye care center. | would then canvass for voter registrations outside the Walmart. At e end of each shift, || would return to the office on to turn in the voter registration applications she collected. was paid $400 every two weeks. P| was paid via direct deposit Or prepaid debit card. There wasn't an Incent",not_reviewed,
cand_000031,evidence_and_qualification,reported,voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,3,native,,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0003.txt,reported,"2 HISTORY OF VOTER REGISTRATION SYSTEM BREACHES Below are examples of unclassified reports of breaches of voter registration databases in the last ten years. • Russian government cyber actors attempted to identify and exploit SQL database vulnerabilities in webservers and databases. The FBI reported that they lacked insight into the extent to which the attempts were successful. However, in at least two separate instances, Russian actors accessed voter registration files from a US county website.2 (June 2016) • The District Attorney in Riverside County, California revealed that a bad actor used the state’s voter registration website to change",not_reviewed,
cand_000032,evidence_and_qualification,reported,voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,3,native,,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0003.txt,reported,"S and FBI confirmed that Russian actors conducted election system reconnaissance to identify vulnerable databases, usernames, and passwords in webpages of state and local governments and probed voter registration database in all 50 states. They could not confirm how many of the probes resulted in successful breaches.6 In January 2017, WH officials reported that the federal assessment was that networks in at least seven states were compromised.7 (2016) • Arizona experienced a breach and the Illinois State Board of Elections announced that attackers gained access to voter registration data, including names, addresses, birth dates, and partial Social Security numbers.8 (2016) • Kennesaw State Universit",not_reviewed,
cand_000033,evidence_and_qualification,reported,voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,4,native,,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0004.txt,reported,3 • Chinese state-sponsored cyber actors aggressively targeted U.S. critical infrastructure to steal sensitive data and personally identifiable information (PII).10 (August 2021) • CISA and the FBI reported that members of the Iranian Republic Guard Corp attempted to exploit websites to obtain voter registration data. They confirm that the actor successfully obtained voter registration data in at least one state. They could not determine if the attempts were successful in the other 11 states targeted.11 (September 2020) • Pro-Russian hacktivists clai,not_reviewed,
cand_000034,evidence_and_qualification,reported,voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,9,native,,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0009.txt,reported,"ballot requests, large-scale PII exposure of data held by private companies has implications not only for privacy and financial fraud, but also for the integrity of U.S. elections. • In July 2017, a credit reporting firm discovered a data breach that affected a potential 143 million United States citizens, almost half of the population. The breach reportedly began in May 2017 and was announced nearly four months later. By exploiting an unpatched vulnerability in web application software, cyber attackers were able to steal an unprecedented amount of PII including Social Security numbers, dates of birth, home addresses, driver’s license numbers, and full names. • On February 10, 2020, the Department o",not_reviewed,
cand_000035,evidence_and_qualification,reported,voter_registration_database_threats_final_ef8d1d040612,4. Noncitizens on State Voter Rolls\Voter Registration Database Threats - FINAL.pdf,ef8d1d0406127f1618210004db8602d59e2c4afe534de46784932f904ef110c3,9,native,,False,,page_text\voter_registration_database_threats_final_ef8d1d040612\page_0009.txt,reported,"e secrets, and other confidential information.” • In April 2024, a background check firm that stored troves of records including full names, current and past addresses, Social Security numbers, dates of birth, and telephone numbers suffered a colossal data breach of 2.9 billion records containing PII of 170 million individuals. The information was reportedly found on the Dark Web being offered for $3.5 million. • One of the largest supplemental insurance providers in the United States suffered a data breach in June 2025 that affected 22.65 million individuals. Information accessed by hackers included PII such as Social Security numbers, dates of birth, driver’s license numbers and full names. Hacker",not_reviewed,
cand_000036,evidence_and_qualification,assess,cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901,1. Vulnerabilities in Voting and Counting Systems\CIA Note - Venezuela Machines Intel Memo_29JUNE2026_DECLASS_REDACTED.pdf,4a7be62c0901e6de3b0cfee37046ea5ece1a79a0e647d6f4cdae659705148594,2,ocr,80.45384615384616,False,,page_text\cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901\page_0002.txt,assess,"potential national security implications for US election infrastructure. The intelligence established that Venezuelan government officials developed sustained interest-and. likely some capability in manipulating electronic voting systems, including Smartmatic technology, to influence electoral outcomes in Venezuela. The 2006 Intelligence Community assessment that Smartmatic's ties to Venezuela posed:a national security threat was based on solid intelligence regarding Venezuelan government intent to influence US politics and evidence of Venezuelan manipulation of their own electoral systems. This assessment led to US: government action forcing Smartmatic to divest its US operations in 2007. gaggamm",not_reviewed,
cand_000037,evidence_and_qualification,assess,cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901,1. Vulnerabilities in Voting and Counting Systems\CIA Note - Venezuela Machines Intel Memo_29JUNE2026_DECLASS_REDACTED.pdf,4a7be62c0901e6de3b0cfee37046ea5ece1a79a0e647d6f4cdae659705148594,2,ocr,80.45384615384616,False,,page_text\cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901\page_0002.txt,assess,"tmatic technology, to influence electoral outcomes in Venezuela. The 2006 Intelligence Community assessment that Smartmatic's ties to Venezuela posed:a national security threat was based on solid intelligence regarding Venezuelan government intent to influence US politics and evidence of Venezuelan manipulation of their own electoral systems. This assessment led to US: government action forcing Smartmatic to divest its US operations in 2007. gaggammumy reporting indicated that electronic voting systems contained vulnerabilities that could theoretically be exploited by sophisticated actors with insider access. However, while the intelligence validated significant.concerns about foreign-linked votin",not_reviewed,
cand_000038,evidence_and_qualification,assess,cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901,1. Vulnerabilities in Voting and Counting Systems\CIA Note - Venezuela Machines Intel Memo_29JUNE2026_DECLASS_REDACTED.pdf,4a7be62c0901e6de3b0cfee37046ea5ece1a79a0e647d6f4cdae659705148594,2,ocr,80.45384615384616,False,,page_text\cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901\page_0002.txt,assess,"abilities that could theoretically be exploited by sophisticated actors with insider access. However, while the intelligence validated significant.concerns about foreign-linked voting technology vendors, it did not definitively confirm that large-scale electronic fraud was successfully executed in specific Venezuelan elections, with CIA's baseline assessments: maintaining that other factors: better explained’electoral outcomes. The reporting on advanced techniques like eee provided concerning insight into alleged Venezuelan government capabilities and intent, but came from.limited sourcing. ({U) Scope Note: This summary focuses on. Election Manipulation what Intelligence Community reporting . ae ;",not_reviewed,
cand_000039,evidence_and_qualification,assess,cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901,1. Vulnerabilities in Voting and Counting Systems\CIA Note - Venezuela Machines Intel Memo_29JUNE2026_DECLASS_REDACTED.pdf,4a7be62c0901e6de3b0cfee37046ea5ece1a79a0e647d6f4cdae659705148594,2,ocr,80.45384615384616,False,,page_text\cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901\page_0002.txt,assess,"rting . ae ; established regarding Venezuela's intent eee Eee (ntelligence sources and capabilities to manipulate voting between 2004 and 2020. reported that Venezuelan machines, both domestically and President Hugo Chavez and his successor Nicolas potentially:in othér countriés. Itis.nota Maduro demonstrated sustained interest in comprehensive re-assessment of all manipulating electoral. outcomes through ‘available intelligence on this topic, but electronic voting systems. ln April 2004, ay, rather a summary of key findings from intelligence reporting indicated Chavez stated his . select intelligence documents spanning objective was to prevent the reelection of a sitting 2004 to 2020. ° US presid",not_reviewed,
cand_000040,evidence_and_qualification,assess,cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901,1. Vulnerabilities in Voting and Counting Systems\CIA Note - Venezuela Machines Intel Memo_29JUNE2026_DECLASS_REDACTED.pdf,4a7be62c0901e6de3b0cfee37046ea5ece1a79a0e647d6f4cdae659705148594,3,ocr,82.49890590809628,False,,page_text\cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901\page_0003.txt,assess,"CIA NOTE assessment that Smartmatic's acquisition of US in Venezuela had unspecified artificial intelligence voting systems company: Sequoia posed a components installed, were designed to alter vote “moderate threat” to US national security.” tallies; could detect when-they were being : audited, and could provide printed receipts Prior to Venezuela's 2012 ~—s wit",not_reviewed,
cand_000041,evidence_and_qualification,assess,cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901,1. Vulnerabilities in Voting and Counting Systems\CIA Note - Venezuela Machines Intel Memo_29JUNE2026_DECLASS_REDACTED.pdf,4a7be62c0901e6de3b0cfee37046ea5ece1a79a0e647d6f4cdae659705148594,3,ocr,82.49890590809628,False,,page_text\cia_note_venezuela_machines_intel_memo_29june2026_declass_redacted_4a7be62c0901\page_0003.txt,assess,"d, and could provide printed receipts Prior to Venezuela's 2012 ~—s without registering, recording or transmitting presidential election, ame” reported those votes.® While.CIA analysts judged these that Chavez's intelligence services, including the capabilities were theoretically achievable, this General Directorate of Military Counterintelligence assessment focused on technical feasibility rather {DGCIM)} and the Bolivarian Intelligence Service than confirmation that such features were actually {SEBIN), worked with the National Etectorai implemented. . Council {CNE):and Smartmatic to develop plans to manipulate election results using preprogrammed RRR A 2013 CIA alternative analysis, produced vot",not_reviewed,
